symbol,quantity,algo,open_px,notional
LTC,0.0,VWAP,39.09000015258789,0.0
CUZ,0.0,VWAP,29.700000762939453,0.0
POWI,0.0,VWAP,63.47999954223633,0.0
LFUS,0.0,VWAP,460.3500061035156,0.0
RDNT,-1.0,VWAP,77.0,-77.0
BANF,0.0,VWAP,114.98999786376953,0.0
CENX,0.0,VWAP,47.599998474121094,0.0
BZH,-2.0,VWAP,33.20000076293945,-66.4000015258789
MFC,0.0,VWAP,44.0,0.0
FBP,0.0,VWAP,29.350000381469727,0.0
BMRN,-1.0,VWAP,70.3499984741211,-70.3499984741211
EGY,18.0,VWAP,5.610000133514404,100.98000240325928
FTNT,0.0,VWAP,162.63999938964844,0.0
PEBO,0.0,VWAP,41.36000061035156,0.0
AEM,0.0,VWAP,182.14999389648438,0.0
PCRX,-1.0,VWAP,24.079999923706055,-24.079999923706055
OPY,0.0,VWAP,115.5,0.0
PRSU,0.0,VWAP,47.13999938964844,0.0
SPG,0.0,VWAP,222.08999633789062,0.0
MCHP,0.0,VWAP,79.48999786376953,0.0
MAR,0.0,VWAP,356.5799865722656,0.0
ATR,0.0,VWAP,134.44000244140625,0.0
TCBK,0.0,VWAP,58.099998474121094,0.0
SAFT,0.0,VWAP,103.6500015258789,0.0
ORLY,0.0,VWAP,92.30999755859375,0.0
OBK,0.0,VWAP,54.4900016784668,0.0
BFH,0.0,VWAP,111.11000061035156,0.0
UFPT,0.0,VWAP,324.6000061035156,0.0
BFC,0.0,VWAP,158.1999969482422,0.0
CIGI,0.0,VWAP,102.02999877929688,0.0
MKC,0.0,VWAP,53.2400016784668,0.0
UNFI,0.0,VWAP,48.31999969482422,0.0
VRSN,0.0,VWAP,285.7300109863281,0.0
GABC,0.0,VWAP,51.029998779296875,0.0
SKT,0.0,VWAP,38.790000915527344,0.0
CTAS,0.0,VWAP,204.6199951171875,0.0
BBSI,-1.0,VWAP,31.549999237060547,-31.549999237060547
REX,-1.0,VWAP,43.66999816894531,-43.66999816894531
BYD,0.0,VWAP,83.5,0.0
ZBH,0.0,VWAP,98.41999816894531,0.0
INOD,0.0,VWAP,60.779998779296875,0.0
MCRI,0.0,VWAP,124.0,0.0
XEL,0.0,VWAP,78.95999908447266,0.0
BWA,0.0,VWAP,68.87999725341797,0.0
CP,0.0,VWAP,93.12999725341797,0.0
CLSK,6.0,VWAP,11.899999618530273,71.39999771118164
ALNY,0.0,VWAP,225.9499969482422,0.0
CASH,0.0,VWAP,86.48999786376953,0.0
ROCK,0.0,VWAP,49.47999954223633,0.0
AUB,0.0,VWAP,42.63999938964844,0.0
PTEN,9.0,VWAP,10.760000228881836,96.84000205993652
DECK,0.0,VWAP,92.5,0.0
UFPI,0.0,VWAP,92.58999633789062,0.0
LXP,0.0,VWAP,60.720001220703125,0.0
VLY,3.0,VWAP,15.0,45.0
REG,0.0,VWAP,76.0199966430664,0.0
BX,0.0,VWAP,147.30999755859375,0.0
URBN,0.0,VWAP,78.16000366210938,0.0
WEN,8.0,VWAP,8.569999694824219,68.55999755859375
FFIN,0.0,VWAP,35.13999938964844,0.0
MAC,0.0,VWAP,24.799999237060547,0.0
MHO,0.0,VWAP,154.86000061035156,0.0
OSBC,0.0,VWAP,25.889999389648438,0.0
SUI,0.0,VWAP,118.58999633789062,0.0
PII,0.0,VWAP,68.45999908447266,0.0
MAA,0.0,VWAP,132.9199981689453,0.0
AVB,0.0,VWAP,180.27000427246094,0.0
ODC,0.0,VWAP,87.5,0.0
SHOO,0.0,VWAP,48.029998779296875,0.0
GIL,0.0,VWAP,57.65999984741211,0.0
CG,0.0,VWAP,48.27000045776367,0.0
EMN,0.0,VWAP,72.58000183105469,0.0
YUM,0.0,VWAP,152.0,0.0
UMH,-3.0,VWAP,16.3700008392334,-49.110002517700195
IART,3.0,VWAP,17.950000762939453,53.85000228881836
TSCO,1.0,VWAP,36.66999816894531,36.66999816894531
BCRX,5.0,VWAP,10.59000015258789,52.95000076293945
JOE,0.0,VWAP,67.9800033569336,0.0
STC,0.0,VWAP,66.01000213623047,0.0
AKR,0.0,VWAP,20.8799991607666,0.0
NSIT,0.0,VWAP,154.33999633789062,0.0
MOS,0.0,VWAP,22.600000381469727,0.0
GFF,0.0,VWAP,106.0,0.0
SON,0.0,VWAP,57.529998779296875,0.0
CPRT,2.0,VWAP,29.18000030517578,58.36000061035156
USLM,0.0,VWAP,119.4800033569336,0.0
EIX,0.0,VWAP,69.77999877929688,0.0
DAKT,0.0,VWAP,20.860000610351562,0.0
RYN,0.0,VWAP,21.56999969482422,0.0
DCOM,0.0,VWAP,41.22999954223633,0.0
CAH,0.0,VWAP,233.0,0.0
LMT,0.0,VWAP,609.780029296875,0.0
CRL,0.0,VWAP,286.29998779296875,0.0
AEO,3.0,VWAP,16.389999389648438,49.16999816894531
CWT,0.0,VWAP,50.279998779296875,0.0
MLM,0.0,VWAP,547.010009765625,0.0
CLDX,0.0,VWAP,45.130001068115234,0.0
CVLT,0.0,VWAP,142.6300048828125,0.0
JBL,0.0,VWAP,366.0,0.0
NKTR,0.0,VWAP,76.4000015258789,0.0
RMBS,0.0,VWAP,99.5999984741211,0.0
LKFN,0.0,VWAP,62.75,0.0
SCSC,0.0,VWAP,52.68000030517578,0.0
FMNB,0.0,VWAP,16.239999771118164,0.0
MTB,0.0,VWAP,255.0,0.0
ALB,0.0,VWAP,128.0,0.0
HBNC,0.0,VWAP,20.65999984741211,0.0
PB,0.0,VWAP,75.37000274658203,0.0
AXTI,0.0,VWAP,75.19000244140625,0.0
SMTC,0.0,VWAP,138.6699981689453,0.0
EXP,0.0,VWAP,212.8000030517578,0.0
LNG,0.0,VWAP,266.04998779296875,0.0
CCI,0.0,VWAP,74.5,0.0
BHC,22.0,VWAP,6.230000019073486,137.0600004196167
AGCO,0.0,VWAP,101.33000183105469,0.0
OIS,-1.0,VWAP,8.850000381469727,-8.850000381469727
MPT,37.0,VWAP,4.03000020980835,149.11000776290894
SMBC,0.0,VWAP,77.9000015258789,0.0
HIW,0.0,VWAP,31.479999542236328,0.0
RPM,0.0,VWAP,116.06999969482422,0.0
RBCAA,0.0,VWAP,97.30999755859375,0.0
PRK,0.0,VWAP,206.66000366210938,0.0
VET,2.0,VWAP,11.0600004196167,22.1200008392334
ISRG,0.0,VWAP,403.7200012207031,0.0
SLF,0.0,VWAP,80.56999969482422,0.0
WABC,0.0,VWAP,59.95000076293945,0.0
UMBF,0.0,VWAP,150.0,0.0
AKAM,0.0,VWAP,124.91999816894531,0.0
ALG,0.0,VWAP,166.99000549316406,0.0
CALM,0.0,VWAP,82.87999725341797,0.0
ABCB,0.0,VWAP,89.30999755859375,0.0
PENN,2.0,VWAP,19.149999618530273,38.29999923706055
GBX,0.0,VWAP,45.720001220703125,0.0
ESS,0.0,VWAP,282.3999938964844,0.0
RS,0.0,VWAP,429.0,0.0
MATW,-4.0,VWAP,23.450000762939453,-93.80000305175781
SVC,4.0,VWAP,8.5,34.0
FR,0.0,VWAP,62.720001220703125,0.0
WSO,0.0,VWAP,311.9100036621094,0.0
ADP,0.0,VWAP,271.010009765625,0.0
CME,0.0,VWAP,262.1700134277344,0.0
MFA,5.0,VWAP,9.220000267028809,46.10000133514404
TSN,0.0,VWAP,56.400001525878906,0.0
COHU,0.0,VWAP,55.88999938964844,0.0
O,0.0,VWAP,62.77000045776367,0.0
NSP,0.0,VWAP,50.900001525878906,0.0
BKNG,0.0,VWAP,213.0,0.0
CVLG,0.0,VWAP,34.529998779296875,0.0
LGND,0.0,VWAP,294.989990234375,0.0
JPM,0.0,VWAP,366.5,0.0
IDCC,0.0,VWAP,351.42999267578125,0.0
AZTA,-2.0,VWAP,33.630001068115234,-67.26000213623047
HOPE,0.0,VWAP,14.300000190734863,0.0
MCK,0.0,VWAP,873.0900268554688,0.0
SYK,0.0,VWAP,345.0199890136719,0.0
MOV,0.0,VWAP,37.08000183105469,0.0
CRK,0.0,VWAP,13.5,0.0
LCII,0.0,VWAP,108.37999725341797,0.0
MYRG,0.0,VWAP,332.67999267578125,0.0
HNRG,-3.0,VWAP,15.770000457763672,-47.310001373291016
NLY,2.0,VWAP,23.200000762939453,46.400001525878906
MT,0.0,VWAP,74.0199966430664,0.0
AFG,0.0,VWAP,145.72000122070312,0.0
WLY,0.0,VWAP,50.58000183105469,0.0
LAMR,0.0,VWAP,155.57000732421875,0.0
THG,0.0,VWAP,224.0,0.0
SENEA,0.0,VWAP,189.7899932861328,0.0
EL,0.0,VWAP,87.93000030517578,0.0
NWPX,0.0,VWAP,115.62999725341797,0.0
AQN,26.0,VWAP,5.78000020980835,150.2800054550171
NTAP,0.0,VWAP,203.52000427246094,0.0
CVSA,0.0,VWAP,130.13999938964844,0.0
DHI,0.0,VWAP,148.05999755859375,0.0
CBZ,0.0,VWAP,54.70000076293945,0.0
WAT,0.0,VWAP,412.6300048828125,0.0
BMY,0.0,VWAP,64.05000305175781,0.0
MIDD,0.0,VWAP,118.62000274658203,0.0
TGTX,0.0,VWAP,49.70000076293945,0.0
KAI,0.0,VWAP,336.0,0.0
CXW,-1.0,VWAP,33.529998779296875,-33.529998779296875
HIG,0.0,VWAP,137.94000244140625,0.0
BCO,0.0,VWAP,115.0999984741211,0.0
INCY,0.0,VWAP,122.2300033569336,0.0
CORT,0.0,VWAP,112.52999877929688,0.0
MKTX,0.0,VWAP,162.60000610351562,0.0
WINA,0.0,VWAP,350.42999267578125,0.0
IOSP,0.0,VWAP,93.54000091552734,0.0
UTHR,0.0,VWAP,515.6199951171875,0.0
GEF,0.0,VWAP,89.06999969482422,0.0
CAR,0.0,VWAP,139.85000610351562,0.0
IAG,2.0,VWAP,17.81999969482422,35.63999938964844
HUBG,-1.0,VWAP,41.08000183105469,-41.08000183105469
FIS,0.0,VWAP,42.119998931884766,0.0
NBIX,0.0,VWAP,154.42999267578125,0.0
GVA,0.0,VWAP,126.91999816894531,0.0
CNI,0.0,VWAP,126.9800033569336,0.0
ATI,0.0,VWAP,231.39999389648438,0.0
COR,0.0,VWAP,312.1000061035156,0.0
LNT,0.0,VWAP,70.45999908447266,0.0
FICO,0.0,VWAP,1065.0,0.0
GPK,5.0,VWAP,11.8100004196167,59.050002098083496
BRK.A,0.0,VWAP,765099.0,0.0
BRK.B,0.0,VWAP,511.2900085449219,0.0
STRA,0.0,VWAP,80.8499984741211,0.0
COLM,0.0,VWAP,56.869998931884766,0.0
NYT,0.0,VWAP,64.22000122070312,0.0
VIAV,0.0,VWAP,42.650001525878906,0.0
OCFC,0.0,VWAP,19.329999923706055,0.0
PEGA,1.0,VWAP,31.440000534057617,31.440000534057617
BELFB,0.0,VWAP,296.0400085449219,0.0
WTFC,0.0,VWAP,163.63999938964844,0.0
MTZ,0.0,VWAP,283.0,0.0
PAG,0.0,VWAP,218.8800048828125,0.0
KWR,0.0,VWAP,170.1199951171875,0.0
CNXN,0.0,VWAP,80.9000015258789,0.0
ASTH,0.0,VWAP,36.20000076293945,0.0
MD,-2.0,VWAP,26.700000762939453,-53.400001525878906
HEI.A,0.0,VWAP,274.7799987792969,0.0
ANF,0.0,VWAP,113.0,0.0
BJRI,0.0,VWAP,70.19999694824219,0.0
MBWM,0.0,VWAP,61.75,0.0
HLX,5.0,VWAP,10.039999961853027,50.19999980926514
PRU,0.0,VWAP,123.44000244140625,0.0
FSM,4.0,VWAP,10.640000343322754,42.560001373291016
PAA,1.0,VWAP,23.209999084472656,23.209999084472656
STLD,0.0,VWAP,264.8500061035156,0.0
VSAT,0.0,VWAP,87.72000122070312,0.0
MCY,0.0,VWAP,106.73999786376953,0.0
FSLR,0.0,VWAP,223.50999450683594,0.0
CHH,0.0,VWAP,106.05000305175781,0.0
HLIO,0.0,VWAP,81.41000366210938,0.0
PLUS,0.0,VWAP,88.9000015258789,0.0
ROP,0.0,VWAP,397.3900146484375,0.0
ABG,0.0,VWAP,210.27999877929688,0.0
BLKB,0.0,VWAP,44.41999816894531,0.0
EBAY,0.0,VWAP,102.41999816894531,0.0
KRC,0.0,VWAP,36.31999969482422,0.0
ALL,0.0,VWAP,257.5,0.0
BLDR,0.0,VWAP,73.44000244140625,0.0
EXPO,0.0,VWAP,68.37999725341797,0.0
GEL,-5.0,VWAP,15.869999885559082,-79.34999942779541
CLS,0.0,VWAP,336.75,0.0
UAMY,22.0,VWAP,4.960000038146973,109.1200008392334
RSG,0.0,VWAP,215.25999450683594,0.0
BBDC,-2.0,VWAP,9.289999961853027,-18.579999923706055
DCH,21.0,VWAP,6.760000228881836,141.96000480651855
ANIP,-1.0,VWAP,75.4800033569336,-75.4800033569336
NEO,2.0,VWAP,16.510000228881836,33.02000045776367
EEFT,0.0,VWAP,71.73999786376953,0.0
DXPE,0.0,VWAP,195.75999450683594,0.0
FIBK,0.0,VWAP,38.810001373291016,0.0
MTH,0.0,VWAP,73.94999694824219,0.0
CTBI,0.0,VWAP,78.55000305175781,0.0
LEU,0.0,VWAP,184.97999572753906,0.0
VYX,8.0,VWAP,8.260000228881836,66.08000183105469
UUUU,2.0,VWAP,14.550000190734863,29.100000381469727
DGX,0.0,VWAP,239.10000610351562,0.0
SSB,0.0,VWAP,111.0,0.0
OFG,0.0,VWAP,53.25,0.0
TMP,0.0,VWAP,100.87000274658203,0.0
ACIW,0.0,VWAP,53.20000076293945,0.0
COST,0.0,VWAP,954.25,0.0
ORA,0.0,VWAP,113.0,0.0
LEVI,1.0,VWAP,22.690000534057617,22.690000534057617
EPD,0.0,VWAP,37.7599983215332,0.0
AZZ,0.0,VWAP,152.13999938964844,0.0
CEVA,-1.0,VWAP,30.1299991607666,-30.1299991607666
PFBC,0.0,VWAP,107.3499984741211,0.0
INSM,0.0,VWAP,132.5,0.0
UCB,0.0,VWAP,36.630001068115234,0.0
ORRF,0.0,VWAP,43.45000076293945,0.0
AWR,0.0,VWAP,88.36000061035156,0.0
VTR,0.0,VWAP,89.48999786376953,0.0
RL,0.0,VWAP,396.6300048828125,0.0
TTWO,0.0,VWAP,243.77000427246094,0.0
BXP,0.0,VWAP,68.2300033569336,0.0
MS,0.0,VWAP,219.3000030517578,0.0
JBLU,31.0,VWAP,5.869999885559082,181.96999645233154
ALV,0.0,VWAP,121.58000183105469,0.0
SLG,0.0,VWAP,56.54999923706055,0.0
MKL,0.0,VWAP,1850.47998046875,0.0
DNN,74.0,VWAP,3.240000009536743,239.760000705719
ACAD,0.0,VWAP,29.75,0.0
PBA,0.0,VWAP,48.869998931884766,0.0
CNP,0.0,VWAP,40.31999969482422,0.0
AEHR,0.0,VWAP,123.01000213623047,0.0
PRAA,-1.0,VWAP,19.920000076293945,-19.920000076293945
FIX,0.0,VWAP,1743.2099609375,0.0
ORKA,0.0,VWAP,108.41999816894531,0.0
OSIS,0.0,VWAP,234.35000610351562,0.0
AXON,0.0,VWAP,597.1400146484375,0.0
AORT,-1.0,VWAP,28.3799991607666,-28.3799991607666
FLS,0.0,VWAP,80.76000213623047,0.0
DVA,0.0,VWAP,182.8800048828125,0.0
EPR,0.0,VWAP,61.779998779296875,0.0
CWST,0.0,VWAP,91.58999633789062,0.0
CHRW,0.0,VWAP,146.97999572753906,0.0
TREX,0.0,VWAP,50.0099983215332,0.0
ASM,11.0,VWAP,7.0,77.0
PSMT,0.0,VWAP,179.92999267578125,0.0
IONS,0.0,VWAP,56.5,0.0
DAR,0.0,VWAP,63.13999938964844,0.0
RCAT,6.0,VWAP,10.020000457763672,60.12000274658203
MTD,0.0,VWAP,1446.22998046875,0.0
LNN,0.0,VWAP,116.12999725341797,0.0
INVX,-3.0,VWAP,30.0,-90.0
SSD,0.0,VWAP,196.97999572753906,0.0
CSR,-1.0,VWAP,55.220001220703125,-55.220001220703125
MKSI,0.0,VWAP,306.989990234375,0.0
SNDA,-1.0,VWAP,39.540000915527344,-39.540000915527344
IDR,-1.0,VWAP,30.100000381469727,-30.100000381469727
MRCY,0.0,VWAP,111.08000183105469,0.0
LWLG,14.0,VWAP,7.889999866485596,110.45999813079834
SYBT,0.0,VWAP,85.51000213623047,0.0
AYI,0.0,VWAP,363.29998779296875,0.0
RMD,0.0,VWAP,226.0,0.0
MHK,0.0,VWAP,138.99000549316406,0.0
URI,0.0,VWAP,1131.3900146484375,0.0
INGR,0.0,VWAP,104.55000305175781,0.0
BUSE,0.0,VWAP,31.479999542236328,0.0
RWT,18.0,VWAP,4.739999771118164,85.31999588012695
HFWA,0.0,VWAP,29.969999313354492,0.0
NHC,0.0,VWAP,220.69000244140625,0.0
EXC,0.0,VWAP,45.439998626708984,0.0
DSGX,0.0,VWAP,77.87999725341797,0.0
RVTY,0.0,VWAP,118.25,0.0
RBA,0.0,VWAP,86.70999908447266,0.0
CNO,0.0,VWAP,54.720001220703125,0.0
CRAI,0.0,VWAP,170.6199951171875,0.0
VRSK,0.0,VWAP,181.33999633789062,0.0
HZO,-1.0,VWAP,52.20000076293945,-52.20000076293945
OTEX,0.0,VWAP,24.229999542236328,0.0
SRE,0.0,VWAP,86.19000244140625,0.0
WSM,0.0,VWAP,248.8800048828125,0.0
CFFN,0.0,VWAP,8.970000267028809,0.0
BSY,0.0,VWAP,35.779998779296875,0.0
RDN,0.0,VWAP,36.72999954223633,0.0
EGBN,-1.0,VWAP,28.8700008392334,-28.8700008392334
RRC,0.0,VWAP,39.599998474121094,0.0
KFY,0.0,VWAP,84.12999725341797,0.0
ENOV,-1.0,VWAP,24.889999389648438,-24.889999389648438
GS,0.0,VWAP,1040.6099853515625,0.0
CSQ,0.0,VWAP,20.8799991607666,0.0
ATLC,0.0,VWAP,98.3499984741211,0.0
TGT,0.0,VWAP,155.0,0.0
CBRE,0.0,VWAP,147.66000366210938,0.0
EVR,0.0,VWAP,301.5199890136719,0.0
UTI,-1.0,VWAP,26.559999465942383,-26.559999465942383
CCOI,-2.0,VWAP,10.0,-20.0
MORN,0.0,VWAP,197.50999450683594,0.0
MSTR,0.0,VWAP,94.83000183105469,0.0
CNX,0.0,VWAP,35.31999969482422,0.0
LAD,0.0,VWAP,380.8999938964844,0.0
STRL,0.0,VWAP,548.0,0.0
QXO,12.0,VWAP,15.09000015258789,181.0800018310547
EWBC,0.0,VWAP,135.5800018310547,0.0
LKQ,1.0,VWAP,24.889999389648438,24.889999389648438
SYNA,0.0,VWAP,109.83000183105469,0.0
ALGN,0.0,VWAP,175.61000061035156,0.0
IVT,0.0,VWAP,33.439998626708984,0.0
TNC,-1.0,VWAP,69.69999694824219,-69.69999694824219
CRI,-1.0,VWAP,39.29999923706055,-39.29999923706055
DIOD,0.0,VWAP,101.55000305175781,0.0
WEX,0.0,VWAP,191.5800018310547,0.0
FCN,0.0,VWAP,152.94000244140625,0.0
NPO,0.0,VWAP,343.45001220703125,0.0
JLL,0.0,VWAP,364.0,0.0
AMPH,-1.0,VWAP,20.18000030517578,-20.18000030517578
CPK,0.0,VWAP,135.82000732421875,0.0
FFIV,0.0,VWAP,421.4800109863281,0.0
IRM,0.0,VWAP,124.66999816894531,0.0
TFII,0.0,VWAP,146.4199981689453,0.0
KFRC,0.0,VWAP,58.130001068115234,0.0
HSTM,-1.0,VWAP,28.579999923706055,-28.579999923706055
WCC,0.0,VWAP,366.4599914550781,0.0
FHN,1.0,VWAP,26.0,26.0
AGM,0.0,VWAP,239.9499969482422,0.0
SBAC,0.0,VWAP,183.57000732421875,0.0
USAS,29.0,VWAP,5.070000171661377,147.03000497817993
SWKS,0.0,VWAP,69.13999938964844,0.0
IPAR,0.0,VWAP,118.62999725341797,0.0
ZD,-1.0,VWAP,55.06999969482422,-55.06999969482422
MGEE,0.0,VWAP,81.58999633789062,0.0
AAP,0.0,VWAP,54.7400016784668,0.0
WT,0.0,VWAP,22.829999923706055,0.0
ONB,0.0,VWAP,27.239999771118164,0.0
PFG,0.0,VWAP,114.16999816894531,0.0
STZ,0.0,VWAP,134.60000610351562,0.0
FLG,4.0,VWAP,14.300000190734863,57.20000076293945
RIGL,0.0,VWAP,42.52000045776367,0.0
KMPR,0.0,VWAP,26.8700008392334,0.0
CSGP,0.0,VWAP,30.68000030517578,0.0
BANR,0.0,VWAP,73.8499984741211,0.0
NTCT,-1.0,VWAP,39.5,-39.5
EXEL,0.0,VWAP,50.540000915527344,0.0
ATRC,0.0,VWAP,43.59000015258789,0.0
RUSHB,1.0,VWAP,79.55000305175781,79.55000305175781
ARLP,-2.0,VWAP,25.09000015258789,-50.18000030517578
KTOS,0.0,VWAP,63.5,0.0
KMX,0.0,VWAP,59.0,0.0
AIZ,0.0,VWAP,290.5,0.0
LPTH,4.0,VWAP,13.539999961853027,54.15999984741211
SBCF,0.0,VWAP,35.779998779296875,0.0
NRG,0.0,VWAP,120.0,0.0
SAFE,0.0,VWAP,15.420000076293945,0.0
CROX,0.0,VWAP,131.39999389648438,0.0
UPS,0.0,VWAP,104.5,0.0
AMSF,-1.0,VWAP,28.149999618530273,-28.149999618530273
BKD,5.0,VWAP,13.1899995803833,65.9499979019165
ET,3.0,VWAP,20.93000030517578,62.790000915527344
SBH,0.0,VWAP,16.670000076293945,0.0
ICE,0.0,VWAP,151.82000732421875,0.0
TDY,0.0,VWAP,688.3200073242188,0.0
CRM,0.0,VWAP,196.83999633789062,0.0
REPX,0.0,VWAP,35.79999923706055,0.0
HTGC,2.0,VWAP,16.729999542236328,33.459999084472656
NBN,0.0,VWAP,135.5,0.0
RIOT,4.0,VWAP,19.979999542236328,79.91999816894531
PSN,0.0,VWAP,48.279998779296875,0.0
DLB,0.0,VWAP,61.470001220703125,0.0
CMP,-2.0,VWAP,26.479999542236328,-52.959999084472656
FCEL,0.0,VWAP,21.020000457763672,0.0
TNET,0.0,VWAP,67.13999938964844,0.0
SXT,0.0,VWAP,131.2100067138672,0.0
SNDR,0.0,VWAP,36.04999923706055,0.0
EPC,-1.0,VWAP,29.200000762939453,-29.200000762939453
EW,0.0,VWAP,93.4800033569336,0.0
INVA,-1.0,VWAP,21.0,-21.0
ILMN,0.0,VWAP,194.0,0.0
BRKR,0.0,VWAP,59.27000045776367,0.0
NFLX,0.0,VWAP,76.01000213623047,0.0
OMCL,0.0,VWAP,37.40999984741211,0.0
EVC,1.0,VWAP,9.15999984741211,9.15999984741211
MFIC,0.0,VWAP,9.680000305175781,0.0
ON,0.0,VWAP,82.87999725341797,0.0
BN,0.0,VWAP,44.869998931884766,0.0
ACLS,0.0,VWAP,141.2899932861328,0.0
THRM,0.0,VWAP,41.5099983215332,0.0
CACI,0.0,VWAP,683.3400268554688,0.0
ENTG,0.0,VWAP,160.16000366210938,0.0
ITGR,0.0,VWAP,125.4000015258789,0.0
HAFC,0.0,VWAP,32.40999984741211,0.0
BLFS,0.0,VWAP,35.0,0.0
TPR,0.0,VWAP,132.6999969482422,0.0
TTMI,0.0,VWAP,138.99000549316406,0.0
PLPC,0.0,VWAP,472.510009765625,0.0
SUPN,-1.0,VWAP,47.7400016784668,-47.7400016784668
HIVE,101.0,VWAP,2.700000047683716,272.7000048160553
H,0.0,VWAP,179.16000366210938,0.0
SNX,0.0,VWAP,255.4499969482422,0.0
PDFS,0.0,VWAP,51.220001220703125,0.0
FORM,0.0,VWAP,128.02999877929688,0.0
SVRA,7.0,VWAP,5.75,40.25
HLI,0.0,VWAP,123.58999633789062,0.0
NTGR,-1.0,VWAP,24.1299991607666,-24.1299991607666
SHEN,-2.0,VWAP,13.029999732971191,-26.059999465942383
PGC,0.0,VWAP,46.529998779296875,0.0
AAOI,0.0,VWAP,135.83999633789062,0.0
IPGP,0.0,VWAP,86.51000213623047,0.0
ALRS,0.0,VWAP,33.95000076293945,0.0
CWBC,0.0,VWAP,25.8700008392334,0.0
BWXT,0.0,VWAP,172.4600067138672,0.0
AWI,0.0,VWAP,184.9499969482422,0.0
NVAX,10.0,VWAP,8.010000228881836,80.10000228881836
CYTK,0.0,VWAP,76.80000305175781,0.0
SBRA,2.0,VWAP,20.299999237060547,40.599998474121094
NNI,0.0,VWAP,127.36000061035156,0.0
FRHC,0.0,VWAP,149.88999938964844,0.0
GPN,0.0,VWAP,88.9000015258789,0.0
ARWR,0.0,VWAP,87.5999984741211,0.0
AG,3.0,VWAP,18.75,56.25
VSTS,1.0,VWAP,14.239999771118164,14.239999771118164
HALO,0.0,VWAP,101.94999694824219,0.0
PIPR,0.0,VWAP,76.26000213623047,0.0
PBH,0.0,VWAP,52.77000045776367,0.0
WMS,0.0,VWAP,141.7899932861328,0.0
SGI,0.0,VWAP,64.68000030517578,0.0
LINC,-1.0,VWAP,30.020000457763672,-30.020000457763672
HTH,-1.0,VWAP,39.5,-39.5
CPAY,0.0,VWAP,411.2799987792969,0.0
ADAM,3.0,VWAP,10.180000305175781,30.540000915527344
MDLZ,0.0,VWAP,62.709999084472656,0.0
CUBE,0.0,VWAP,41.38999938964844,0.0
UCTT,0.0,VWAP,89.93000030517578,0.0
WLK,0.0,VWAP,78.48999786376953,0.0
IDT,0.0,VWAP,65.87000274658203,0.0
RNG,0.0,VWAP,63.22999954223633,0.0
GNW,6.0,VWAP,10.079999923706055,60.47999954223633
CVBF,0.0,VWAP,23.200000762939453,0.0
TCBI,0.0,VWAP,101.69999694824219,0.0
DRH,3.0,VWAP,12.34000015258789,37.02000045776367
CF,0.0,VWAP,117.66000366210938,0.0
LVS,0.0,VWAP,45.70000076293945,0.0
CE,0.0,VWAP,43.16999816894531,0.0
UAA,33.0,VWAP,5.349999904632568,176.54999685287476
MAIN,-1.0,VWAP,58.630001068115234,-58.630001068115234
ABR,10.0,VWAP,5.260000228881836,52.60000228881836
AGX,0.0,VWAP,569.0999755859375,0.0
CVCO,0.0,VWAP,599.280029296875,0.0
QCRH,0.0,VWAP,106.0,0.0
XPO,0.0,VWAP,209.92999267578125,0.0
WYNN,0.0,VWAP,102.52999877929688,0.0
DKS,0.0,VWAP,204.5,0.0
NOG,0.0,VWAP,23.610000610351562,0.0
APLD,1.0,VWAP,31.06999969482422,31.06999969482422
AMP,0.0,VWAP,565.9400024414062,0.0
UEC,4.0,VWAP,11.399999618530273,45.599998474121094
LMAT,0.0,VWAP,82.44000244140625,0.0
EQIX,0.0,VWAP,1073.3699951171875,0.0
MOH,0.0,VWAP,207.58999633789062,0.0
EPAM,0.0,VWAP,100.88999938964844,0.0
ECPG,0.0,VWAP,98.41999816894531,0.0
WCN,0.0,VWAP,165.49000549316406,0.0
NXST,0.0,VWAP,185.4199981689453,0.0
EFSC,0.0,VWAP,66.94999694824219,0.0
PFS,0.0,VWAP,25.09000015258789,0.0
MA,0.0,VWAP,565.6099853515625,0.0
LEN.B,0.0,VWAP,84.05999755859375,0.0
TMUS,0.0,VWAP,178.38999938964844,0.0
TRS,-1.0,VWAP,39.470001220703125,-39.470001220703125
NDAQ,0.0,VWAP,96.25,0.0
ACM,0.0,VWAP,61.150001525878906,0.0
LDOS,0.0,VWAP,140.25,0.0
HUN,8.0,VWAP,10.149999618530273,81.19999694824219
EXLS,0.0,VWAP,34.43000030517578,0.0
RUSHA,0.0,VWAP,81.0,0.0
TFSL,0.0,VWAP,17.520000457763672,0.0
DXCM,0.0,VWAP,90.81999969482422,0.0
BANC,1.0,VWAP,19.719999313354492,19.719999313354492
HBM,2.0,VWAP,27.229999542236328,54.459999084472656
DPZ,0.0,VWAP,357.6700134277344,0.0
SAIA,0.0,VWAP,365.0,0.0
TVTX,0.0,VWAP,63.327999114990234,0.0
ARCC,3.0,VWAP,19.940000534057617,59.82000160217285
CYRX,0.0,VWAP,14.960000038146973,0.0
LQDT,-1.0,VWAP,43.220001220703125,-43.220001220703125
QUBT,9.0,VWAP,8.869999885559082,79.82999897003174
MNKD,18.0,VWAP,3.880000114440918,69.84000205993652
WTI,35.0,VWAP,3.5899999141693115,125.6499969959259
WAL,0.0,VWAP,82.8499984741211,0.0
TXRH,0.0,VWAP,216.19000244140625,0.0
