symbol,quantity,algo,open_px
CRNX,0,VWAP,84.010002
METC,2,VWAP,9.130000
XMTR,0,VWAP,90.279999
ORIC,1,VWAP,13.005000
FTV,0,VWAP,61.500000
CRWD,0,VWAP,203.000000
FIG,0,VWAP,23.230000
LMND,0,VWAP,51.689999
DD,0,VWAP,147.800003
DOW,0,VWAP,30.000000
CTVA,0,VWAP,78.459999
IMNM,-1,VWAP,25.440001
PLSE,-1,VWAP,37.910000
SUPV,-3,VWAP,8.900000
TOST,1,VWAP,34.810001
KOD,-1,VWAP,43.660000
USFD,0,VWAP,105.330002
HGV,0,VWAP,47.000000
ELVN,-1,VWAP,59.340000
IDYA,-1,VWAP,36.070000
ITT,0,VWAP,220.199997
ASIX,-1,VWAP,20.330000
ASH,0,VWAP,73.209999
DBRG,13,VWAP,15.930000
CTKB,9,VWAP,4.370000
GOLF,0,VWAP,108.309998
PR,3,VWAP,20.549999
BVS,-3,VWAP,15.010000
YETI,0,VWAP,52.279999
KNSL,0,VWAP,374.000000
OBDC,4,VWAP,11.170000
AMR,0,VWAP,148.000000
GTLB,0,VWAP,34.250000
TECX,-2,VWAP,29.910000
ARDT,0,VWAP,11.350000
FBK,0,VWAP,62.150002
AMLX,0,VWAP,21.100000
ELF,0,VWAP,89.349998
RCUS,0,VWAP,29.400000
RLAY,0,VWAP,19.709999
DELL,0,VWAP,450.549988
VST,0,VWAP,142.000000
HWM,0,VWAP,299.000000
BHF,0,VWAP,62.090000
IIPR,0,VWAP,58.360001
EVER,-1,VWAP,23.230000
JBGS,0,VWAP,12.300000
DNTH,0,VWAP,111.930000
UPWK,10,VWAP,9.430000
PK,1,VWAP,14.880000
DXC,6,VWAP,10.890000
BJ,0,VWAP,97.980003
INVH,2,VWAP,30.799999
KRP,-1,VWAP,14.720000
SWX,0,VWAP,92.199997
ULTA,0,VWAP,539.609985
HLNE,0,VWAP,100.809998
PUMP,4,VWAP,11.090000
SPRY,9,VWAP,5.380000
DK,0,VWAP,61.740002
AVTR,7,VWAP,13.400000
GOOS,3,VWAP,8.860000
VRRM,20,VWAP,4.785000
WTTR,0,VWAP,21.660000
ACVA,15,VWAP,7.550000
AVAH,9,VWAP,9.290000
SEI,0,VWAP,58.000000
AM,3,VWAP,21.290001
CAVA,0,VWAP,64.989998
BTU,0,VWAP,23.250000
BKR,0,VWAP,62.340000
KNTK,0,VWAP,50.000000
ULCC,5,VWAP,7.830000
CVNA,0,VWAP,68.410004
HCC,0,VWAP,86.559998
LBRT,1,VWAP,19.549999
PATH,10,VWAP,13.200000
PENG,0,VWAP,53.240002
MGY,2,VWAP,25.250000
CGBD,0,VWAP,10.320000
SMPL,3,VWAP,11.110000
ECVT,3,VWAP,11.380000
CNNE,-2,VWAP,14.880000
ETON,0,VWAP,47.360001
VIR,4,VWAP,9.699000
EVRG,0,VWAP,84.750000
ALGM,0,VWAP,40.840000
HNGE,0,VWAP,78.599998
FTDR,0,VWAP,78.379997
TDW,0,VWAP,78.739998
BIOA,1,VWAP,10.902000
CNR,0,VWAP,88.459999
WH,0,VWAP,76.790001
AGL,0,VWAP,100.589996
KRYS,0,VWAP,323.459991
CELC,0,VWAP,92.919998
CTOS,2,VWAP,11.140000
IMMX,2,VWAP,9.520000
CRSR,1,VWAP,11.080000
RDVT,-1,VWAP,63.990002
ERO,-2,VWAP,29.910000
ACMR,0,VWAP,77.665001
CARG,0,VWAP,35.740002
EYE,1,VWAP,22.889999
APG,0,VWAP,41.990002
VICI,2,VWAP,26.610001
CGEM,-2,VWAP,17.670000
REZI,0,VWAP,26.320000
GTX,0,VWAP,31.290001
NMRK,0,VWAP,15.340000
COMP,9,VWAP,12.720000
EQH,0,VWAP,51.500000
MNPR,0,VWAP,119.949997
BCSF,-3,VWAP,12.750000
PTON,22,VWAP,5.900000
ACA,0,VWAP,145.500000
FOXA,0,VWAP,60.090000
FOX,0,VWAP,53.730000
NTR,0,VWAP,64.940002
SLDB,1,VWAP,8.760000
BBNX,0,VWAP,13.720000
CEPU,-2,VWAP,14.200000
STOK,-1,VWAP,31.990000
TALO,1,VWAP,14.460000
BH,0,VWAP,403.959991
WHD,0,VWAP,66.480003
HYMC,0,VWAP,23.600000
BRSP,14,VWAP,5.030000
EWTX,-1,VWAP,44.130001
TH,-1,VWAP,15.760000
ARLO,3,VWAP,15.770000
CART,0,VWAP,44.990002
GSHD,0,VWAP,66.949997
AVGO,0,VWAP,420.549988
AHCO,6,VWAP,6.440000
ROAD,0,VWAP,106.190002
BH.A,0,VWAP,2014.810059
CBLL,-3,VWAP,18.270000
SRRK,0,VWAP,50.209999
BEAM,1,VWAP,26.709999
NWN,0,VWAP,49.869999
CI,0,VWAP,273.369995
EPRT,6,VWAP,30.969999
BV,1,VWAP,10.420000
VZLA,42,VWAP,3.540000
VRT,0,VWAP,271.130005
TLRY,30,VWAP,4.440000
SPHR,0,VWAP,160.199997
TENB,0,VWAP,34.799999
ELAN,2,VWAP,25.350000
ABCL,4,VWAP,5.790000
PFSI,0,VWAP,75.129997
NVST,0,VWAP,28.700001
KTB,0,VWAP,83.370003
ARVN,3,VWAP,8.400000
RVLV,0,VWAP,24.469999
UTZ,16,VWAP,14.140000
GDYN,6,VWAP,7.250000
MIRM,0,VWAP,90.250000
SEZL,0,VWAP,168.539993
BXSL,0,VWAP,23.559999
ERAS,2,VWAP,18.330000
OTF,3,VWAP,10.510000
CADL,3,VWAP,10.470000
SANA,19,VWAP,3.505000
HYLN,34,VWAP,4.110000
VOR,0,VWAP,22.010000
TIGR,17,VWAP,4.760000
FLY,1,VWAP,22.600000
MAZE,-1,VWAP,27.889999
TW,0,VWAP,102.320000
PLMR,0,VWAP,136.169998
PSTL,-1,VWAP,23.330000
DYN,0,VWAP,26.510000
TMDX,0,VWAP,76.370003
CHWY,2,VWAP,23.700001
AAMI,0,VWAP,90.750000
PNTG,0,VWAP,37.849998
GO,10,VWAP,9.850000
PHAT,4,VWAP,8.380000
IMVT,-1,VWAP,37.980000
BBIO,0,VWAP,81.500000
UPST,1,VWAP,29.267000
KRUS,0,VWAP,48.779999
DT,0,VWAP,49.400002
RXRX,52,VWAP,3.130000
ASTS,0,VWAP,65.849998
HIMS,1,VWAP,31.110001
VERA,0,VWAP,30.900000
AVPT,4,VWAP,13.120000
BWIN,0,VWAP,28.950001
CHYM,0,VWAP,28.299999
ARQT,0,VWAP,29.209999
SITM,0,VWAP,684.880005
UROY,17,VWAP,3.550000
PLTK,43,VWAP,3.470000
BKSY,0,VWAP,25.600000
TFPM,-1,VWAP,30.920000
BILL,0,VWAP,46.759998
REYN,0,VWAP,26.760000
PRCH,1,VWAP,15.410000
HESM,-1,VWAP,39.900002
OI,11,VWAP,7.420000
OVV,0,VWAP,59.430000
MSDL,0,VWAP,15.110000
TARS,0,VWAP,57.630001
ADEA,0,VWAP,28.830000
CNXC,0,VWAP,25.400000
TYRA,-1,VWAP,25.690001
HPK,-1,VWAP,6.990000
AEVA,0,VWAP,25.799999
RSI,0,VWAP,25.980000
WMG,1,VWAP,26.490000
CARR,0,VWAP,65.389999
OTIS,0,VWAP,73.379997
VNT,0,VWAP,36.259998
GTM,35,VWAP,3.780000
PPLI,0,VWAP,43.680000
KYMR,0,VWAP,105.000000
NRIX,-1,VWAP,25.174999
OPEN,78,VWAP,3.700000
CLOV,23,VWAP,4.890000
TMC,48,VWAP,4.000000
DSGN,0,VWAP,13.540000
OLMA,0,VWAP,11.510000
TRIN,0,VWAP,17.370001
ALAB,0,VWAP,313.089996
MP,0,VWAP,47.299999
TSHA,5,VWAP,6.390000
BFLY,6,VWAP,8.275000
FOUR,-1,VWAP,47.450001
EOSE,74,VWAP,3.715000
TALK,69,VWAP,5.210000
WBTN,-3,VWAP,9.220000
NUVB,15,VWAP,6.060000
MIR,2,VWAP,15.300000
QS,19,VWAP,5.440000
PRG,0,VWAP,45.430000
MTCH,0,VWAP,37.619999
VERX,1,VWAP,11.500000
ABX,5,VWAP,10.425000
RKT,7,VWAP,13.500000
RXT,25,VWAP,4.550000
EVLV,12,VWAP,5.870000
NTST,0,VWAP,21.250000
LCID,61,VWAP,6.660000
MBX,0,VWAP,66.190002
EBC,0,VWAP,23.309999
PRAX,0,VWAP,350.470001
IRON,0,VWAP,79.660004
HRMY,0,VWAP,38.310001
SPIR,1,VWAP,12.710000
TNGX,0,VWAP,28.280001
JBIO,-1,VWAP,21.750000
CCC,10,VWAP,6.360000
ACT,0,VWAP,48.060001
STEP,0,VWAP,49.209999
ANRO,-1,VWAP,27.990000
ASAN,7,VWAP,8.600000
GLUE,0,VWAP,15.620000
SMMT,4,VWAP,13.630000
ASO,-2,VWAP,47.869999
WGS,0,VWAP,67.940002
CPNG,4,VWAP,15.980000
LBRX,0,VWAP,45.000000
MLTX,-3,VWAP,17.580000
AMAL,0,VWAP,50.680000
ACHR,28,VWAP,5.170000
MAX,1,VWAP,12.120000
OUST,0,VWAP,43.939999
GPGI,0,VWAP,15.600000
OWL,7,VWAP,11.470000
OPFI,-1,VWAP,9.810000
PWP,0,VWAP,17.490000
CIFR,5,VWAP,18.065001
IONQ,0,VWAP,41.369999
CRC,-1,VWAP,52.290001
MRVI,14,VWAP,6.420000
CTO,-1,VWAP,22.000000
GBTG,36,VWAP,9.430000
VTRS,10,VWAP,18.150000
AI,8,VWAP,9.750000
GCMG,2,VWAP,13.510000
CHRD,0,VWAP,130.929993
AFRM,0,VWAP,77.000000
CERT,11,VWAP,8.010000
CARE,-1,VWAP,35.150002
SOFI,3,VWAP,17.940001
ENVX,22,VWAP,4.230000
HLMN,3,VWAP,9.220000
ARKO,-7,VWAP,7.350000
GXO,0,VWAP,47.110001
WOOF,47,VWAP,2.930000
SMR,10,VWAP,9.335000
RDW,4,VWAP,12.240000
CGON,0,VWAP,71.849998
NABL,24,VWAP,4.890000
OSCR,0,VWAP,27.530001
DFH,-2,VWAP,14.620000
DRVN,-1,VWAP,14.300000
BKV,-1,VWAP,23.840000
NVTS,5,VWAP,11.880000
SHLS,7,VWAP,8.410000
PCT,11,VWAP,6.785000
TPL,0,VWAP,394.230011
HIPO,-1,VWAP,32.029999
APA,0,VWAP,36.560001
GRND,3,VWAP,17.360001
NRGV,28,VWAP,3.000000
BCAX,-3,VWAP,26.110001
INDI,35,VWAP,3.350000
DAVE,0,VWAP,385.970001
BBAI,84,VWAP,2.970000
PAYO,38,VWAP,7.120000
RUM,3,VWAP,6.090000
DRUG,0,VWAP,79.720001
EXE,0,VWAP,92.440002
SOC,21,VWAP,4.590000
KBDC,-2,VWAP,13.710000
SYM,0,VWAP,43.610001
RGTI,2,VWAP,16.150000
AUR,18,VWAP,6.630000
HAYW,1,VWAP,15.990000
PL,0,VWAP,22.000000
DOCN,0,VWAP,121.250000
COIN,0,VWAP,146.759995
GROY,38,VWAP,2.890000
JANX,0,VWAP,15.990000
ALHC,5,VWAP,13.650000
LUNR,4,VWAP,13.740000
CLYM,0,VWAP,12.440000
DV,10,VWAP,11.990000
OGN,11,VWAP,13.580000
DRS,0,VWAP,45.240002
STGW,0,VWAP,8.810000
MRVL,0,VWAP,205.570007
MLYS,-2,VWAP,26.910000
PRVA,1,VWAP,20.900000
JBI,11,VWAP,5.660000
ZETA,0,VWAP,26.799999
PAY,0,VWAP,39.599998
VSXY,0,VWAP,89.470001
OKLO,0,VWAP,43.340000
SLDP,53,VWAP,2.120000
DTM,0,VWAP,135.619995
GPOR,0,VWAP,157.220001
MQ,0,VWAP,16.360001
WBD,3,VWAP,26.200001
LFST,4,VWAP,10.990000
CNM,0,VWAP,46.500000
DJT,10,VWAP,9.800000
DNUT,59,VWAP,3.200000
YOU,0,VWAP,56.480000
FA,0,VWAP,22.155001
RYAN,0,VWAP,45.049999
AVBP,0,VWAP,30.610001
ABSI,7,VWAP,8.220000
PECO,0,VWAP,41.869999
CDRE,0,VWAP,34.590000
PRME,20,VWAP,3.060000
CRWV,0,VWAP,86.349998
TSAT,0,VWAP,51.279999
GLXY,3,VWAP,18.924999
DC,8,VWAP,5.320000
SLVM,0,VWAP,39.070000
WULF,4,VWAP,17.299999
BROS,0,VWAP,56.459999
RELY,0,VWAP,25.980000
AMPL,0,VWAP,10.160000
FWRG,0,VWAP,12.740000
LTH,0,VWAP,45.169998
ARIS,0,VWAP,15.400000
RPC,0,VWAP,8.930000
COCO,0,VWAP,64.839996
FLNC,3,VWAP,12.812000
ARHS,-1,VWAP,9.750000
XERS,2,VWAP,7.190000
KD,5,VWAP,13.850000
IE,3,VWAP,10.605000
FBRT,1,VWAP,7.520000
BTSG,0,VWAP,62.240002
DKNG,1,VWAP,21.370001
DINO,0,VWAP,84.570000
SATL,8,VWAP,4.830000
CBL,0,VWAP,57.080002
GEV,0,VWAP,1009.010010
ACDC,3,VWAP,3.590000
SLDE,0,VWAP,21.000000
BRBR,2,VWAP,12.620000
ANGX,17,VWAP,4.250000
CRGY,5,VWAP,11.390000
ASPI,16,VWAP,4.010000
TPG,0,VWAP,48.709999
FCFS,0,VWAP,207.679993
NCNO,2,VWAP,18.700001
EE,-1,VWAP,37.740002
CEG,0,VWAP,277.920013
BLCO,-1,VWAP,16.809999
SEPN,-2,VWAP,39.000000
BBUC,0,VWAP,30.570000
RDDT,0,VWAP,150.940002
RXO,1,VWAP,21.879999
ADTN,11,VWAP,7.910000
CR,0,VWAP,224.460007
CRBG,0,VWAP,33.599998
SOUN,23,VWAP,8.045000
FIP,9,VWAP,3.110000
CXT,0,VWAP,53.450001
QDEL,-1,VWAP,17.170000
NN,0,VWAP,14.650000
SOLV,0,VWAP,89.525002
QBTS,1,VWAP,18.440001
MSGE,0,VWAP,77.790001
J,0,VWAP,142.800003
ASST,4,VWAP,12.130000
AMPX,5,VWAP,11.070000
VLTO,0,VWAP,97.370003
BHRB,0,VWAP,74.690002
MBLY,36,VWAP,8.410000
ZYME,-2,VWAP,23.500000
NATL,0,VWAP,47.040001
BAM,0,VWAP,52.630001
ATMU,0,VWAP,54.689999
UHAL.B,-1,VWAP,61.980000
VTS,-3,VWAP,15.990000
MBC,4,VWAP,8.990000
GEHC,0,VWAP,70.410004
FG,0,VWAP,28.090000
TEAM,0,VWAP,108.730003
KVUE,6,VWAP,19.540001
HSAI,0,VWAP,17.139999
SVV,-3,VWAP,10.710000
PHIN,0,VWAP,76.540001
NNE,1,VWAP,17.965000
RAPP,0,VWAP,42.990002
KGS,0,VWAP,58.680000
TKO,0,VWAP,184.130005
CLB,0,VWAP,11.070000
SBGI,-3,VWAP,14.510000
TIC,4,VWAP,8.110000
TLN,0,VWAP,329.839996
FTRE,0,VWAP,19.049999
APGE,0,VWAP,134.330002
BGC,5,VWAP,10.990000
BATRK,-1,VWAP,50.270000
USAR,3,VWAP,16.540001
FWONA,0,VWAP,86.239998
FWONK,0,VWAP,96.629997
HHH,0,VWAP,68.099998
DBD,0,VWAP,77.230003
ZBIO,0,VWAP,31.510000
AAUC,1,VWAP,19.320000
ALMS,0,VWAP,27.100000
AESI,4,VWAP,10.540000
LAC,81,VWAP,3.045000
GRDN,-1,VWAP,40.490002
WS,0,VWAP,38.290001
WAY,1,VWAP,23.230000
CURB,0,VWAP,29.750000
FUN,0,VWAP,17.520000
TBN,0,VWAP,32.740002
SBET,15,VWAP,6.260000
SIRI,1,VWAP,30.770000
TE,30,VWAP,5.260000
NBBK,0,VWAP,23.200001
CORZ,1,VWAP,21.254999
AHR,0,VWAP,56.000000
PACS,-1,VWAP,47.450001
CTRI,0,VWAP,22.280001
ECG,0,VWAP,142.360001
LOAR,0,VWAP,80.949997
UMAC,1,VWAP,23.680000
BOW,-1,VWAP,33.700001
LH,0,VWAP,316.829987
INBX,0,VWAP,83.830002
TEM,0,VWAP,45.320000
LB,-1,VWAP,78.790001
SOBO,0,VWAP,36.299999
GRAL,-1,VWAP,68.000000
CON,-1,VWAP,30.860001
FIGR,0,VWAP,28.150000
LINE,0,VWAP,41.160000
FERG,0,VWAP,256.320007
CLMT,-1,VWAP,41.240002
AMTM,0,VWAP,23.350000
AVR,2,VWAP,7.960000
BLK,0,VWAP,1135.569946
INGM,-1,VWAP,28.370001
PRMB,3,VWAP,24.020000
PRM,0,VWAP,34.580002
SNDK,0,VWAP,1173.260010
FLOC,-3,VWAP,20.860001
VG,6,VWAP,12.750000
BEPC,0,VWAP,33.349998
BIPC,-1,VWAP,40.279999
RHLD,0,VWAP,136.770004
SFD,0,VWAP,25.530001
MRP,-1,VWAP,29.540001
SAIL,3,VWAP,17.540001
KRMN,0,VWAP,54.290001
MNTN,-1,VWAP,10.320000
NMAX,2,VWAP,8.350000
SMA,0,VWAP,35.250000
CRCL,0,VWAP,61.240002
LION,4,VWAP,12.970000
VOYG,-1,VWAP,34.505001
RAL,0,VWAP,65.809998
JCAP,-1,VWAP,20.440001
RKLB,0,VWAP,72.309998
PSKY,11,VWAP,8.920000
MH,3,VWAP,11.650000
VNOM,0,VWAP,42.189999
GEMI,8,VWAP,4.010000
LGN,0,VWAP,65.550003
EMA,0,VWAP,52.049999
BMNR,2,VWAP,18.020000
CBC,0,VWAP,33.230000
BTQ,13,VWAP,3.950000
BGSI,0,VWAP,102.699997
ALH,0,VWAP,28.000000
BETA,0,VWAP,22.200001
WLTH,3,VWAP,9.510000
NTSK,4,VWAP,13.735000
NAVN,1,VWAP,27.990000
BLLN,0,VWAP,105.160004
STUB,11,VWAP,9.020000
XZO,0,VWAP,16.370001
KDK,8,VWAP,4.230000
MPLT,3,VWAP,12.760000
IMSR,10,VWAP,5.120000
XXI,10,VWAP,4.470000
Q,0,VWAP,134.470001
PTRN,2,VWAP,22.490000
WBI,-2,VWAP,35.020000
NP,0,VWAP,32.810001
FRMI,15,VWAP,5.970000
SOLS,0,VWAP,62.180000
ANDG,0,VWAP,50.000000
WOLF,0,VWAP,25.400000
VSNT,0,VWAP,40.060001
PURR,8,VWAP,6.500000
MDLN,0,VWAP,36.110001
SUNC,0,VWAP,73.790001
DEC,-1,VWAP,13.510000
LMRI,-1,VWAP,11.330000
CDNL,0,VWAP,62.939999
LLYVA,0,VWAP,99.660004
LLYVK,0,VWAP,103.250000
ATAI,29,VWAP,7.200000
PNFP,0,VWAP,108.000000
AKTS,0,VWAP,22.340000
SCZM,-1,VWAP,7.750000
EQPT,0,VWAP,19.840000
BTGO,8,VWAP,4.920000
INDV,0,VWAP,39.040001
LIFE,-1,VWAP,25.750000
YSS,2,VWAP,13.100000
BOBS,3,VWAP,17.040001
MANE,0,VWAP,111.000000
FPS,0,VWAP,37.500000
OFRM,-1,VWAP,17.230000
EIKN,-4,VWAP,9.400000
MWH,1,VWAP,27.570000
SHAZ,0,VWAP,52.840000
INFQ,2,VWAP,10.500000
APC,-1,VWAP,19.850000
GENB,-1,VWAP,14.100000
RNA,-2,VWAP,11.960000
MDA,0,VWAP,34.000000
MMED,0,VWAP,18.559999
SUNB,0,VWAP,79.639999
JAN,0,VWAP,30.490000
XNDU,0,VWAP,10.570000
OGC,0,VWAP,26.110001
TRAX,-1,VWAP,47.250000
KEEL,45,VWAP,3.785000
RMIX,0,VWAP,18.500000
AYA,-1,VWAP,24.240000
AVLN,-1,VWAP,32.200001
XE,0,VWAP,18.920000
HAWK,1,VWAP,23.790001
ALMR,-1,VWAP,28.420000
YSWY,-3,VWAP,21.500000
ODTX,-2,VWAP,21.030001
SPTX,0,VWAP,22.010000
PS,-1,VWAP,35.009998
KLRA,0,VWAP,17.959999
MAIR,1,VWAP,31.160000
AVEX,0,VWAP,19.389999
ARXS,0,VWAP,59.599998
COAG,0,VWAP,50.200001
NHP,-1,VWAP,17.420000
BOT,0,VWAP,26.799999
NVRI,-1,VWAP,23.100000
FAC,1,VWAP,6.130000
EROC,2,VWAP,10.750000
ITG,0,VWAP,12.800000
TRLV,0,VWAP,8.400000
LFTO,-2,VWAP,25.330000
LIME,-2,VWAP,36.369999
PBLS,-1,VWAP,35.099998
IQMX,1,VWAP,9.010000
FRVO,1,VWAP,22.000000
KARD,-1,VWAP,20.330000
FDXF,0,VWAP,142.279999
HONA,0,VWAP,155.000000
BXDC,0,VWAP,20.000000
GMRS,-2,VWAP,12.320000
LCLN,-3,VWAP,22.530001
FRBT,-3,VWAP,19.420000
SPCX,0,VWAP,107.089996
SSMR,-5,VWAP,15.810000
QNT,0,VWAP,55.000000
XOM,0,VWAP,154.220001
SECZ,3,VWAP,7.450000
MFP,0,VWAP,46.660000
BRUN,0,VWAP,19.379999
AADX,0,VWAP,20.990000
MBGL,1,VWAP,21.020000
TGLS,-1,VWAP,46.689999
CBRS,0,VWAP,206.509995
STDN,3,VWAP,8.200000
GFUZ,1,VWAP,9.000000
CSQR,1,VWAP,20.000000
CLBK,10,VWAP,10.820000
FRNM,6,VWAP,11.100000
JMKE,1,VWAP,23.360001
IOND,0,VWAP,53.340000
